,code,lat,lon,city,name
60,AFL,-9.8661,-56.1044,Alta Floresta,Alta Floresta Airport
61,AFS,41.6136,64.2331,Zarafshan,Zarafshan Airport
62,AFT,-9.18333,160.95,Afutara,Afutara Aerodrome
63,AFZ,36.1903,57.7094,Sabzevar,Sabzevar Airport
64,AGA,30.3833,-9.55,Agadir,Almassira Airport
65,AGF,44.1736,0.59223,Laplume,La Garenne Airport
66,AGH,56.2873,12.8675,Angelholm,Angelholm Airport
67,AGL,-9.33333,149.15,Wanigela,Wanigela
68,AGM,65.6667,-37.6667,Angmassalik,Angmagssalik Airport
69,AGN,57.4996,-134.577,Angoon,Angoon Airport
70,AGP,36.6749,-4.49298,Malaga,Malaga Airport
71,AGR,27.1632,77.9788,Agra,Agra Airport
72,AGS,33.3735,-81.9732,Augusta,Bush Field Airport
73,AGT,-25.5266,-54.6226,Presidente Franco,Alejo Garcia Airport
74,AGU,21.7047,-102.317,Aguascalientes,Aguascalientes Airport
75,AGV,9.55194,-69.2367,Acarigua,Acarigua
76,AGX,10.8415,72.175,Agatti Island,Agatti Island Airport
77,AHB,18.24,42.6556,Hajlah,Abha Airport
78,AHC,40.2664,-120.151,Herlong,Amedee Army Air Field
79,AHE,-14.5,-1.3,Ahe,Ahe Airport
80,AHO,40.6319,8.29279,Alghero,Alghero Airport
81,AHS,15.4534,-84.4041,Auas,Ahuas Airport
82,AHU,35.1781,-3.8383,Al Hoceima,Cote du Rif Airport
83,AIA,42.0622,-102.81,Alliance,Alliance Municipal Airport
84,AIN,70.6139,-159.857,Wainwright,Wainwright Airport
85,AIT,-18.8299,-159.765,Aitutaki,Aitutaki Airport
86,AIU,-20.0333,-158.1,Atiu Island,Atiu Island
87,AJA,41.9204,8.79778,Ajaccio,Campo Dell Oro Airport
88,AJF,29.7897,40.1039,Sakakah,Al Jouf Airport
89,AJI,39.7239,43.0618,Agrı,Agri Airport
90,AJL,23.7361,92.8083,Aizawl,Aizwal Airport
91,AJN,-12.2234,44.3709,Anjouan,Comoros
92,AJR,65.592,19.2647,Arvidsjaur,Arvidsjaur Airport
93,AJU,-10.985,-37.0733,Aracaju,Santa Maria Airport
94,AKA,32.7026,108.912,Ankang,Ankang Airport
95,AKB,52.2217,-174.204,Atka,Atka Airport
96,AKF,24.1819,23.3189,Kufrah,Kufra Airport
97,AKI,60.8866,-161.218,Bethel,Akiak Airport
98,AKJ,43.665,142.453,Asahikawa-shi,Asahikawa Airport
99,AKK,56.95,-154.167,Kodiak,Akhiok Airport
100,AKL,-37.0085,174.782,Manukau City,Auckland International Airport
101,AKN,58.6775,-156.655,King Salmon,King Salmon Airport
102,AKP,68.1916,-151.79,Anaktuvuk Pass,Anaktuvuk Pass Airport
103,AKS,-27.6667,27.3167,Kroonstad,Kroonstad Airport
104,AKU,41.171,80.1982,Aksu,Aksu Airport
105,AKV,60.8142,-78.1509,Chisasibi,Akulivik Airport
106,AKX,50.2362,57.2115,Aqtobe,Aktyubinsk Airport
107,AKY,20.1303,92.8803,Sittwe,Sittwe Airport
108,ALA,43.3608,77.0319,Almaty,Alma Ata Airport
109,ALB,42.7426,-73.809,Latham,Albany International Airport
110,ALC,38.2844,-0.5576,Elx,Alicante Airport
111,ALF,69.9793,23.3571,Alta,Alta Airport
112,ALG,36.6993,3.21935,Algiers,Houari Boumediene Airport
113,ALH,-34.9447,117.808,Albany,Albany Airport
114,ALM,32.8407,-105.994,Alamogordo,Alamogordo White Sands Regional Airport
115,ALO,42.5509,-92.3951,Waterloo,Waterloo Municipal Airport
116,ALP,36.1808,37.2267,Djibrine,Aleppo International Airport
117,ALS,37.4444,-105.865,Alamosa,San Luis Valley Regional Airport
118,ALW,46.0879,-118.283,Walla Walla,Walla Walla Regional Airport
119,ALY,31.1845,29.9491,Alexandria,An-Nuzhah Airport
120,ALZ,56.8988,-154.246,Alitak,Alitak Seaplane Base
121,AMA,35.2177,-101.706,Amarillo,Amarillo International Airport
122,AMD,23.0728,72.6328,Ahmedabad,Sardar Vallabhbhai Patel International Airport
123,AMH,6.01327,37.5405,Arba Mintch,Ethiopia
124,AMI,-8.562,116.098,Mataram,Selaparang
125,AMM,31.7231,35.9936,Amman,Queen Alia International Airport
126,AMQ,-3.7067,128.078,Ambon,Pattimura Airport
127,AMS,52.3122,4.77511,Schiphol Zuid,Schiphol Airport
128,AMV,69.7638,61.5586,Nar'yan-Mar,Amderma Airport
129,AMY,38.4819,-100.608,Ambatomainty,Ambatomainty
130,ANC,61.1767,-149.961,Anchorage,Anchorage International Airport
131,ANE,47.5603,-0.312222,Seiches-sur-le-Loir,Aéroport d'Angers-Marcé
132,ANF,-23.44,-70.4419,Antofagasta,Cerro Moreno International Airport
133,ANG,45.7274,0.21835,Champniers,Brie Champniers Airport
134,ANI,61.5742,-159.535,Bethel,Aniak Airport
135,ANM,-18.7772,46.8543,Antalaha,Madagascar
136,ANR,51.1896,4.45236,Antwerp,Deurne Airport
137,ANU,17.1375,-61.79,Carlisle,V C Bird International Airport
138,ANV,62.65,-160.217,Anvik,Anvik Airport
139,ANX,69.3088,16.1236,Andenes,Andoya Airport
140,AOC,50.9794,12.5111,Altenburg,Altenburg Nobitz
141,AOE,39.7905,30.5172,Eskişehir,Anadolu University Airport
142,AOI,43.6158,13.3634,Falconara Marittima,Falconara Airport
143,AOJ,40.7357,140.69,Aomori-shi,Aomori Airport
144,AOK,35.4239,27.1472,Karpathos,Karpathos Airport
145,AOO,40.2952,-78.324,Martinsburg,Altoona-Blair County Airport
146,AOR,6.1947,100.404,Kepala Batas,Sultan Abdul Halim Airport
147,AOS,57.4672,-153.839,Amook,Amook Bay Seaplane Base
148,APA,39.5752,-104.845,Englewood,Centennial Airport
149,APF,26.1483,-81.7745,Naples,Naples Municipal Airport
150,APK,-8.64687,-131.787,Apataki,French Polynesia
151,APL,-15.1,39.2814,Nampula,Nampula Airport
152,APN,45.07,-83.5683,Alpena,Alpena County Regional Airport
153,APO,7.88361,-76.6321,Apartadó,Apartado Airport
154,APW,-13.8255,-171.993,Apia,Faleolo Airport
155,AQG,30.5167,117.033,Anqing,Anqing Airport
156,AQI,28.3317,46.13,Qaisumah,Hafr Al Batin Airport
157,AQJ,29.6119,35.0178,Aqaba,Aqaba International Airport
158,AQP,-16.3372,-71.5692,Arequipa,Rodriguez Ballon Airport
159,ARC,68.1167,-145.583,Arctic Village,Arctic Village Airport
160,ARD,35.1437,-93.1848,Alor Island,Alor Island
161,ARH,64.4465,40.4242,Arkhangel'sk,Arkhangelsk Airport
162,ARI,-18.3458,-70.3358,Arica,Chacalluta Airport
163,ARK,-3.36515,36.6738,Arusha,Arusha Airport
164,ARM,-30.5308,151.618,Armidale,Armidale Airport
165,ARN,59.6521,17.9317,Märst,Arlanda Airport
166,ART,43.9942,-76.0232,Dexter,Watertown International Airport
167,ARU,-21.1436,-50.4261,Araçatuba,Aracatuba Airport
168,ARV,45.9296,-89.7371,Woodruff,Lakelan-Noble F. Lee Memerial Field Airport
169,ARW,46.1805,21.2609,Arad,Ceala Airport
170,ASA,31.4124,-97.0528,Assab,Assab
171,ASB,37.9842,58.3294,Ashgabat,Ashkhabad Northwest Airport
172,ASD,24.6978,-77.7961,Fresh Creek,Andros Town Airport
173,ASE,39.2197,-106.864,Aspen,Aspen Pitkin County Airport-Sardy Field
174,ASF,46.2971,48.0515,Astrakhan',Astrakhan Southeast Airport
175,ASI,-7.93586,-14.4081,"Georgetown, Ascension Island",Wideawake Fld
176,ASJ,28.431,129.712,Amami O Shima,Amami Airport
177,ASM,15.2906,38.9103,Asmara,Yohannes Iv International Airport
178,ASO,10.0611,34.5344,Asosa,Ethiopia
179,ASP,-23.802,133.892,Alice Springs,Alice Springs Airport
180,ASR,38.7708,35.4939,Kayseri,Erkilet Airport
181,ASU,-25.2397,-57.5189,Colonia Mariano Roque Alonso,Silvio Pettirossi International Airport
182,ASV,-2.63333,37.25,Amboseli,Amboseli
183,ASW,23.965,32.8217,Aswan,Aswan Airport
184,ATB,17.7,33.9833,Atbara,Atbara
185,ATC,24.6287,-75.6734,Arthur Town,Arthur's Town Airport
186,ATD,-8.86667,161.033,Atoifi,Atoifi
187,ATH,37.8937,23.7235,Athens,Eleftherios Venizelos International Airport
188,ATK,70.4639,-157.331,Atqasuk,Atqasuk Airport
189,ATL,33.6558,-84.4333,Atlanta,Hartsfield-Jackson Atlanta International Airport
190,ATM,-3.2506,-52.2517,Altamira,Altamira Airport
191,ATQ,31.7131,74.7955,Raja Sansi,Raja Sansi Airport
192,ATR,20.5067,-13.0436,Atar,Atar Airport
193,ATT,60.865,-162.276,Atmautluak,Atmautluak Airport
194,ATW,44.2603,-88.5111,Appleton,Outagamie County Airport
195,ATY,44.9216,-97.1609,Watertown,Watertown Municipal Airport
196,ATZ,27.0411,31.0114,Asyut,Asyut Airport
197,AUA,12.5022,-70.0139,Aruba,Reina Beatrix International Airport
198,AUC,7.0703,-70.7406,Arauca,Santiago Perez Airport
199,AUG,44.3181,-69.7933,Augusta,Augusta State Airport
200,AUH,24.4331,54.6489,Abu Dhabi,Abu Dhabi International Airport
201,AUK,62.6833,-164.633,Alakanuk,Alakanuk Airport
202,AUQ,-9.7719,-139.015,Atuona,Atuona Airport
203,AUR,44.8984,2.41982,Aurillac,Aurillac Airport
204,AUS,30.2027,-97.6653,Austin,Austin-Bergstrom International Airport
205,AUX,-7.2281,-48.2403,Araguaina,Araguaina Airport
206,AUY,-20.1909,169.825,Aneityum,Vanuatu
207,AVL,35.4349,-82.5373,Fletcher,Asheville Regional Airport
208,AVN,43.9056,4.89951,Avignon,Avignon-Caumont Airport
209,AVP,41.3354,-75.7294,Pittston,Wilkes Barre Scranton International Airport
210,AVU,-9.85,160.417,Avu Avu,Avu Avu
211,AVV,-38.0408,144.468,Lara,Avalon Airport
212,AWB,-8.01667,142.75,Awaba,Awaba
213,AWD,-19.2501,169.598,Aniwa,Aniwa Airport
214,AWZ,31.3378,48.7597,Ahvaz,Ahvaz Airport
215,AXA,18.2103,-63.0575,Anguilla,Wallblake Airport
216,AXD,40.8567,25.9567,Alexandroupolis,Alexandroupolis Airport
217,AXM,4.4564,-75.7681,La Tebaida,El Eden Airport
218,AXP,22.4441,-73.9775,Spring Point,Spring Point Airport
219,AXR,-15.5098,-146.538,Arutua,French Polynesia
220,AXT,39.6153,140.219,Akita-shi,Akita Airport
221,AXU,14.147,38.7726,Axum,Axum
222,AYQ,-25.1872,130.977,Ayers Rock,Ayers Rock Airport
223,AYT,36.9022,30.7917,Antalya,Antalya Airport
224,AZA,33.3078,-111.656,Phoenix,Phoenix-Mesa Gateway Airport
225,AZD,31.905,54.2786,Yezd,Yazd Airport
226,AZN,40.7324,72.2931,Andijon,Andizhan Airport
227,AZO,42.2398,-85.5563,Kalamazoo,Kalamazoo-Battle Creek International Airport
228,AZR,27.8378,-0.1864,Adrar,Touat Airport
229,AZS,19.2099,-69.3279,Samana,Samana El Catey International Airport
230,BAG,16.3764,120.619,Baguio City,Baguio Airport
231,BAH,26.2736,50.6234,Al Muharraq,Bahrain International Airport
232,BAL,37.93,41.1167,Batman,Batman Airport
233,BAQ,10.8961,-74.7789,Soledad,Ernesto Cortissoz Airport
234,BAS,-7.98333,155.9,Balalae,Balalae
235,BAU,-22.345,-49.0531,Bauru,Bauru Airport
236,BAV,40.5679,109.998,Baotou,Baotou Airport
237,BAX,53.3667,83.75,Barnaul,Barnaui West Airport
238,BAY,47.6589,23.465,Baia Mare,Baia Mare
239,BBA,-45.9167,-71.6869,Balmaceda,Balmaceda Airport
240,BBI,20.2466,85.8152,Bhubaneswar,Bhubaneswar Airport
241,BBK,-17.8333,25.1667,Kasane,Kasane Airport
242,BBN,3.73333,115.467,Nanga Medamit,Bario Airport
243,BBO,10.3917,44.95,Berbera,Berbera Airport
244,BBS,51.3252,-0.84173,Camberley,Blackbushe Airport
245,BBU,44.4966,26.087,Bucharest,Aeroportul National Bucuresti-Baneasa
246,BCA,20.3644,-74.5064,Baracoa,Baracoa Airport
247,BCD,10.6444,122.929,Bacolod City,Bacolod Airport
248,BCI,-23.5635,145.305,Barcaldine,Barcaldine Aerodrome
249,BCL,10.7856,-83.5966,Colorado,Barra Colorado Airport
250,BCM,46.5283,26.8997,Bacæu,Luizi Calugara Airport
251,BCN,41.3006,2.07976,El Prat de Llobregat,Barcelona International Airport
252,BDA,32.3675,-64.6903,St. George,Bermuda International Airport
253,BDB,-24.9046,152.322,Bundaberg,Bundaberg Airport
254,BDD,-10.1214,142.142,Badu Island,Badu Island Airport
255,BDH,26.5333,54.8239,Bandar Abbas,Bandar Lengeh Airport
256,BDJ,-3.4425,114.757,Banjarmasin,Syamsuddin Noor Airport
257,BDL,41.9271,-72.6816,Windsor Locks,Bradley International Airport
258,BDO,-6.9017,107.576,Bandung,Husein Sastranegara Airport
259,BDP,26.5667,88.0833,Bhadrapur,Bhadrapur
260,BDQ,22.3367,73.2264,Vadodara,Vadodara Airport
261,BDR,41.1636,-73.1283,Stratford,Igor I Sikorsky Memorial Airport
262,BDS,40.6626,17.9426,Brindisi,Casale Airport
263,BDU,69.0589,18.539,Bardufoss,Bardufoss Airport
264,BEB,57.4756,-7.37041,Balivanich,Benbecula Airport
265,BEG,44.8192,20.3122,Surčin,Surcin Airport
266,BEL,-1.3844,-48.4783,Belem,Val de Caes International Airport
267,BEN,35.6425,-87.1192,Benghazi,Benina Intl
268,BES,48.4458,-4.41511,Guipavas,Guipavas Airport
269,BET,60.7788,-161.847,Bethel,Bethel Airport
270,BEU,-24.3544,139.463,Bedourie,Bedourie Aerodrome
271,BEW,-19.7958,34.9089,Beira,Beira Airport
272,BEY,33.825,35.4925,Beirut,Beirut International Airport
273,BFD,41.7964,-78.6407,Lewis Run,Bradford Regional Airport
274,BFE,52,8.5,Bielefeld,Bielefeld
275,BFF,41.8683,-103.597,Scottsbluff,William B Heilig Field Airport
276,BFI,47.5369,-122.304,Seattle,King County International Airport-Boeing Field
277,BFL,35.4288,-119.044,Bakersfield,Kern County-Meadows Field Airport
278,BFN,-29.0942,26.3027,Bloemfontein,J B M Hertzog Airport
279,BFS,54.6542,-6.225,Crumlin,Aldergrove Airport
280,BFV,15.2295,103.253,Buri Ram,Buri Ram
281,BGA,7.1217,-73.1883,Bucaramanga,Palonegro Airport
282,BGF,4.3961,18.5203,Bangui,Bangui M Poko Airport
283,BGI,13.0719,-59.4939,Bridgetown,Grantley Adams International Airport
284,BGM,42.2082,-75.9825,Johnson City,Greater Binghamton Edwin A Link Field Airport
285,BGO,60.2907,5.22065,Blomsterdalen,Bergen Flesland Airport
286,BGR,44.8086,-68.8167,Bangor,Bangor International Airport
287,BGW,33.3328,44.3639,Baghdad,Al Muthana Airport
288,BGY,45.6664,9.699,Grassobbio,Orio Al Serio Airport
289,BHB,44.4461,-68.3615,Ellsworth,Hancock County-Bar Harbor Airport
290,BHD,54.6151,-5.87096,Belfast,George Best Belfast City Airport
291,BHE,-41.52,173.87,Blenheim,Woodbourne Airport
292,BHG,15.7636,-84.551,Brus Laguna,Brus Laguna Airport
293,BHH,19.9817,42.6267,Bisha,Bisha Airport
294,BHI,-38.7261,-62.1539,Punta Alta,Bahia Blanca Cte Espora Naval Air Base
295,BHJ,23.2875,69.6706,Bhuj,Bhuj Airport
296,BHK,39.7948,64.4895,Bukhara,Bukhara Airport
297,BHM,33.5604,-86.7492,Birmingham,Birmingham International Airport
298,BHO,23.2844,77.3383,Bhopal,Bairagarh Airport
299,BHQ,-32.0031,141.466,Broken Hill,Broken Hill Airport
300,BHR,25.9173,50.6071,Bharatpur,Bharatpur
301,BHS,-33.4121,149.657,Bathurst,Bathurst Airport
302,BHU,21.7536,72.1867,Bhavnagar,Bhavnagar Airport
303,BHV,29.3444,71.7125,Bahawalpur,Bahawalpur Airport
304,BHX,52.4531,-1.73847,Birmingham,Birmingham International Airport
305,BHY,21.4833,109.083,Beihai,Beihai
306,BIA,42.5497,9.48341,Borgo,Poretta Airport
307,BID,41.1696,-71.58,Block Island,Block Island State Airport
308,BII,11.5833,165.383,Bikini Atoll,Enyu Airfield
309,BIK,-1,136.117,Biak,Frans Kaisiepo Airport
310,BIL,45.8034,-108.537,Billings,Logan International Airport
311,BIM,25.6994,-79.2636,Bailey's Town,South Bimini Airport
312,BIO,43.3025,-2.91112,Loiu,Bilbao Airport
313,BIQ,43.472,-1.53137,Anglet,Anglet Airport
314,BIR,26.4814,87.2647,Biratnagur,Biratnagar Airport
315,BIS,46.7745,-100.757,Bismarck,Bismarck Municipal Airport
316,BJA,36.7133,5.0697,Bejaia,Soummam Airport
317,BJB,37.4933,57.3007,Bojnord,Bojnord
318,BJF,70.6031,29.6948,Baasfjord,Batsfjord Airport
319,BJI,47.5065,-94.9338,Bemidji,Bemidji-Beltrami County Airport
320,BJL,13.3372,-16.6544,Yundum,Yundum International Airport
321,BJM,-3.3317,29.3208,Bujumbura,Bujumbura Airport
322,BJR,11.5564,37.3687,Bahar Dar,Ethiopia
323,BJV,37.0413,27.4362,Bodrum,Milas Airport
324,BJW,-8.78333,120.983,Ende,Bajawa Airport
325,BJX,20.9903,-101.478,Silao,Silao Airport
326,BJZ,38.8939,-6.81921,Badajoz,Talavera la Real Airport
327,BKA,55.5516,37.9763,Lyubertsy,Bykovo Airport
328,BKC,65.9833,-161.167,Buckland,Buckland Airport
329,BKI,5.9386,116.049,Kota Kinabalu,Kota Kinabalu Airport
330,BKK,13.9144,100.608,Lak Si,Bangkok International Airport
331,BKL,41.5115,-81.6869,Cleveland,Burke Lakefront Airport
332,BKM,3.94515,114.402,Bakalalan,Malaysia
333,BKO,12.5361,-7.9486,Kalaban,Bamako Senou Airport
334,BKQ,-24.4292,145.429,Mount Enniskillen,Blackall Aerodrome
335,BKS,-3.8633,102.339,Bengkulu,Padangkemiling Airport
336,BKW,37.7849,-81.1174,Beaver,Raleigh County Memorial Airport
337,BKY,-2.3014,28.8139,Bukavu,Bukavu Kavumu Airport
338,BLA,10.1103,-64.6872,Pariaguán,Jose Antonio Anzoategui Airport
339,BLE,60.4297,15.5081,Borlange,Dala Airport
340,BLI,48.7955,-122.532,Bellingham,Bellingham International Airport
341,BLJ,35.5572,6.17229,Batna,Algeria
342,BLK,53.7756,-3.04118,Blackpool,Blackpool Airport
343,BLL,55.742,9.15354,Billund,Billund Airport
344,BLQ,44.5345,11.2903,Bologna,Bologna Airport
345,BLR,12.9526,77.6656,Bangalore,HAL Bangalore International Airport
346,BLT,-23.6012,148.805,Baralaba,Blackwater Aerodrome
347,BLV,38.5412,-89.8499,Belleville,Belleville
348,BLZ,-15.6764,34.9714,Lunzu,Chileka International Airport
349,BMA,59.3562,17.9378,Bromma,Bromma Airport
350,BME,-17.9464,122.233,Broome,Broome International Airport
351,BMI,40.4841,-88.9134,Bloomington,Bloomington Normal Airport
352,BMK,53.5797,6.71294,Borkum,Borkum Airport
353,BMO,24.2739,97.2517,Bhamo,Bhamo Airport
354,BMU,-8.5444,118.682,Raba,Mohammad Salahuddin Airport
355,BMV,12.6667,108.05,Banmethuot,Ban Me Thaut
356,BMW,28.0269,1.65284,Bordj Badji Mokhtar,Algeria
357,BMY,-19.75,163.667,Belep Island,Belep Island
358,BNA,36.1342,-86.6682,Nashville,Nashville International Airport
359,BND,27.225,56.3783,Bandar Abbas,Bandar Abbass International Airport
360,BNE,-27.3589,153.122,Brisbane,Brisbane International Airport
361,BNI,6.3161,5.6,Benin City,Benin Airport
362,BNJ,50.7667,7.16449,Bonn,Hangelar
363,BNK,-28.8342,153.555,Ballina,Ballina Airport
364,BNN,65.462,12.2161,Bronnoysund,Bronnoy Airport
365,BNS,8.6211,-70.2181,Barinas,Barinas Airport
366,BNX,44.9403,17.2992,Banja Luka,Banja Luka Airport
367,BNY,-11.2961,159.801,Bellona,Bellona Airport
368,BOB,-16.45,-151.767,Papeete,Motu-Mute Airport
369,BOC,9.34,-82.2514,Bocas del Toro,Bocas del Toro Airport
370,BOD,44.8291,-0.70278,Merignac,Bordeaux Airport
371,BOG,4.69895,-74.1435,Fontibón,Eldorado International Airport
372,BOH,50.7797,-1.83424,Christchurch,Bournemouth International Airport
373,BOI,43.5709,-116.222,Boise,Boise Air Terminal
374,BOJ,42.5667,27.5,Burgas,Bourgas Airport
375,BOM,19.0932,72.8654,Mumbai,Chhatrapati Shivaji International Airport
376,BON,12.1392,-68.2697,Kralendijk,Flamingo Airport
377,BOO,67.2709,14.3653,Bodo,Bodo Airport
378,BOS,42.3717,-71.0281,Boston,Gen E L Logan International Airport
379,BOW,27.9493,-81.7818,Bartow,Bartow Municipal Airport
380,BOY,11.1636,-4.3264,Bobo-Dioulasso,Bobo Dioulasso Airport
381,BPN,-1.2681,116.897,Balikpapan,Sepinggan Airport
382,BPS,-16.4406,-39.0833,Porto Seguro,Porto Seguro Airport
383,BPT,29.9551,-94.0185,Beaumont,Jefferson County Airport
384,BPX,31.1442,97.174,Qamdo,Bangda Airport
385,BPY,-16.7431,44.4803,Besalampy,Besalampy Airport
386,BQK,31.2525,-81.4703,Brunswick,Glynco Jetport Airport
387,BQL,-22.9122,139.897,Boulia,Boulia Aerodrome
388,BQN,18.496,-67.1357,Aguadilla,Rafael Hernandez Airport
389,BQS,50.4243,127.409,Blagoveshchensk,Blagoveshchensk Northwest Airport
390,BRA,-12.0792,-45.01,Barreiras,Barreiras Airport
391,BRC,-41.1511,-71.1581,San Carlos DeBariloche,San Carlos de Bariloche Airport
392,BRD,46.3909,-94.1413,Brainerd,Brainerd-Crow Wing County Regional Airport
393,BRE,53.0523,8.78533,Bremen,Bremen Airport
394,BRF,54.3139,-2.23218,Bradford,United Kingdom
395,BRI,41.1376,16.7674,Bari,Palese Macchie Airport
396,BRK,-30.0403,145.953,Bourke,Bourke Airport
397,BRL,40.7816,-91.1197,Burlington,Burlington Municipal Airport
398,BRM,10.0453,-69.3561,Barquisimeto,Barquisimeto Airport
399,BRN,46.9124,7.49929,Belp,Bern Belp Airport
400,BRO,25.9064,-97.4321,Brownsville,Brownsville-South Padre Island International Air
401,BRQ,49.1535,16.6908,Brno,Turany Airport
402,BRR,57.0251,-7.44967,Barra,North Bay Airport
403,BRS,51.3848,-2.70526,Bristol,Bristol International Airport
404,BRU,50.899,4.4859,Bruxelles,Brussels Airport
405,BRV,53.5537,8.78359,Bad Bederkesa,Bremerhaven Airport
406,BRW,71.2892,-156.772,Barrow,Wiley Post Will Rogers Memorial Airport
407,BSA,11.2775,49.1814,Bossaso,Somalia
408,BSB,-15.8622,-47.9122,Lago Sul,Juscelino Kubitschek International Airport
409,BSC,6.1786,-77.3956,Bahía Solano,Jose Celestino Mutis Airport
410,BSD,25.0604,99.1639,Baoshan,Baoshan Airport
411,BSG,1.9046,9.8032,Bata,Bata Airport
412,BSH,50.8333,-0.13333,Brighton,Brighton Airport
413,BSK,34.7933,5.74,Biskra,Biskra Airport
414,BSL,47.5998,7.532,St-Ludwig,Euroairport Basel-Mulhouse-Freiburg
415,BSO,20.4531,121.978,Basco,Basco Airport
416,BSR,30.5481,47.6658,Gawad,Basrah International Airport
417,BSX,45.4264,5.14384,Bassein,Bassein
418,BTH,1.1306,104.134,Batam,Hang Nadim Airport
419,BTI,70.1478,-143.579,Kaktovik,Barter Island Airport
420,BTJ,5.5197,95.4181,Banda Aceh,Blangbintang Airport
421,BTK,56.1667,102.067,Bratsk,Bratsk
422,BTL,42.3046,-85.2448,Battle Creek,W K Kellogg Airport
423,BTM,45.9544,-112.503,Butte,Bert Mooney Airport
424,BTR,30.533,-91.1567,Baton Rouge,Baton Rouge Metropolitan Airport
425,BTS,48.2063,17.2055,Bratislava,Bratislava Airport
426,BTT,66.9134,-151.551,Bettles,Bettles Airport
427,BTU,3.1728,113.043,Bintulu,Bintulu Airport
428,BTV,44.4688,-73.1552,South Burlington,Burlington International Airport
429,BTZ,40.2344,29.0053,Bursa,Bursa Airport
430,BUA,-5.42232,154.673,Buka,Buka
431,BUC,-17.7484,139.532,Burketown,Burketown Aerodrome
432,BUD,47.4453,19.2195,Budapest,Ferihegy Airport
433,BUF,42.9309,-78.738,Buffalo,Greater Buffalo International Airport
434,BUL,33.9116,-102.638,Bulolo,Bulolo
435,BUN,3.8183,-76.9931,Buenaventura,Buenaventura Airport
436,BUO,65.8514,12.344,Burao,Burao
437,BUQ,-20.0169,28.6181,Bulawayo,Bulawayo Airport
438,BUR,34.1963,-118.352,Burbank,Burbank Glendale Pasadena Airport
439,BUS,50.0662,2.96519,Batumi,Batumi
440,BUX,1.5717,30.2128,Bunia,Bunia Airport
441,BUZ,28.9494,50.8311,Bandar-e Bushehr,Bushehr Airport
442,BVA,49.4565,2.11552,Beauvais,Beauvais-Tille Airport
443,BVB,2.8417,-60.6917,Boa Vista,Boa Vista International Airport
444,BVC,16.0961,-22.8172,Boa Vista,Boa Vista Airport
445,BVE,45.1487,1.47441,Brive-la-Gaillarde,La Roche Airport
446,BVG,70.8702,29.0294,Berlevaag,Berlevag Airport
447,BVH,-12.7014,-60.0931,Vilhena,Brigadeiro Camarao Airport
448,BVI,-25.8971,139.349,Birdsville,Birdsville Airport
449,BWA,27.5042,83.42,Bhairawa,Bhairawa Airport
450,BWE,52.3165,10.5595,Braunschweig,Braunschweig Airport
451,BWF,54.1284,-3.26249,Barrow in Furness,Walney Island Airport
452,BWI,39.1841,-76.6745,Baltimore,Baltimore-Washington International Thurgood Mars
453,BWK,43.2619,16.655,Bol,Bol
454,BWN,4.9458,114.924,Bandar Seri Begawan,Brunei International Airport
455,BWT,-40.9935,145.725,Doctors Rocks,Burnie Wynyard Airport
456,BWW,22.4922,-79.9408,Santa Clara,Santa Clara Airport
457,BXR,29.4375,-98.4618,Bam,Bam
458,BXU,8.9528,125.476,Buenavista,Butuan Airport
459,BYM,20.3972,-76.6192,Bayamo,Bayamo Airport
460,BYN,62.0526,17.1936,Bayankhongor,Bayankhongor
461,BZE,17.5386,-88.3042,Hattieville,Philip S W Goldson International Airport
462,BZG,53.0918,17.9821,Białe Błota,Szwederowo Airport
463,BZK,53.2667,34.3333,Briansk,Briansk
464,BZL,22.6667,90.3417,Barisal,Barisal
465,BZN,45.7722,-111.157,Bozeman,Gallatin Field Airport
466,BZO,46.4621,11.3282,Botzen,Bolzano Airport
467,BZR,43.3229,3.35466,Villeneuve,Vias Airport
468,BZV,-4.2558,15.2497,Brazzaville,Brazzaville Maya Maya Airport
469,BZZ,51.7614,-1.57482,Carterton,Brize Norton Airport
470,CAB,-5.59,12.1886,Cabinda,Cabinda Airport
471,CAC,-25.0017,-53.5014,Cascavel,Cascavel Airport
472,CAE,33.9468,-81.1241,West Columbia,Columbia Metropolitan Airport
473,CAG,39.2527,9.05813,Sardara,Elmas Airport
474,CAH,9.17667,105.151,Ca Mau,Camo
475,CAI,30.1206,31.4078,Cairo,Cairo International Airport
476,CAK,40.9149,-81.4309,Canton,Akron Canton Regional Airport
477,CAL,55.4388,-5.69997,Campbeltown,Campbeltown Airport
478,CAN,23.3925,113.299,Guangzhou,Baiyun Airport
479,CAP,19.7328,-72.195,Cap-Haïtien,Cap Haitien Airport
480,CAX,54.9375,-2.8106,Carlisle,Carlisle Airport
481,CAY,4.93333,-52.3333,Cayenne,Rochambeau
482,CAZ,-31.5334,145.797,Canbelego,Cobar Airport
483,CBB,-17.4161,-66.1744,Cochabamba,Jorge Wilsterman Airport
484,CBG,52.2069,0.17355,Cambridge,Cambridge Airport
485,CBH,31.6583,-2.2614,Bechar,Bechar Airport
486,CBO,7.165,124.208,Sultan Kudarat,Cotabato Airport
487,CBQ,4.9756,8.3481,Duke Town,Calabar Airport
488,CBR,-35.3069,149.195,Canberra,Canberra International Airport
489,CBT,-12.4827,13.4904,Catumbela,Angola
