"","city","latitude","longitude","price"
"2492","Rarotonga",-21.202778,-159.79833,709
"2493","Inuvik",68.304167,-133.48278,709
"2494","Okushiri",42.071667,139.433056,709
"2495","Crescent City",41.780278,-124.23667,709
"2496","Grafton",-29.759444,153.03,710
"2497","Bauru",-22.163611,-49.069167,710
"2498","Broken Hill",-32.001389,141.471667,712
"2499","Huaraz",-9.350556,-77.5975,712
"2500","Castro",-42.343333,-73.716111,712
"2501","Moranbah",-22.058611,148.076389,713
"2502","Ceduna",-32.130556,133.709722,713
"2503","Weipa",-12.678611,141.925278,714
"2504","Dubbo",-32.218889,148.575556,716
"2505","Cajamarca",-7.139167,-78.489444,716
"2506","Lismore",-28.829444,153.257778,717
"2507","Kebri Dahar",6.733889,44.255278,717
"2508","Bundaberg Region",-24.9025,152.320833,717
"2509","The Pas",53.971389,-101.09111,719
"2510","Esperance",-33.682222,121.8225,721
"2511","Santiago del Estero",-27.765556,-64.31,721
"2512","Groote Eylandt",-13.9725,136.458611,723
"2513","Pisco",-13.745,-76.220278,724
"2514","Cobija",-11.040556,-68.783056,725
"2515","Tôlanaro",-25.038056,46.956111,726
"2516","Port Hedland",-20.377778,118.626389,726
"2517","Karratha",-20.712222,116.773333,726
"2518","Rio Branco, Acre",-9.869167,-67.894167,727
"2519","San Fernando del Valle de Catamarca",-28.593056,-65.751111,729
"2520","La Rioja",-29.380556,-66.795833,729
"2521","Petersburg",56.802222,-132.94361,730
"2522","Koror",7.367222,134.544167,731
"2523","Chimoré, Cochabamba",-16.989722,-65.141389,734
"2524","Apia",-13.829722,-171.99722,736
"2525","Monkey Mia",-25.895278,113.575833,740
"2526","San Rafael",-34.588056,-68.403611,744
"2527","Flin Flon",54.678056,-101.68167,746
"2528","Sioux Lookout",50.113889,-91.905278,746
"2529","Elcho Island",-12.019444,135.570556,748
"2530","Formosa",-26.212778,-58.228056,751
"2531","Roma",-26.545,148.774722,753
"2532","Kaimana",-3.644444,133.695556,755
"2533","Chersky",68.741667,161.3375,756
"2534","Nabire Regency",-3.368056,135.496667,757
"2535","Wamena",-4.1,138.953611,762
"2536","Popondetta",-8.804444,148.309167,763
"2537","Keperveyem",67.845,166.139722,765
"2538","Mo orea",-17.49,-149.76194,766
"2539","Fakfak",-2.920278,132.266944,767
"2540","Paraburdoo",-23.171944,117.746667,767
"2541","Napier",-39.464444,176.867778,769
"2542","Río Grande",-53.7775,-67.75,769
"2543","Grand Canyon Village",35.138333,-111.67111,770
"2544","Labasa",-16.467778,179.339722,771
"2545","Zhigansk",66.793889,123.364444,774
"2546","Toamasina",-18.109444,49.3925,777
"2547","Daru",-9.086667,143.208056,778
"2548","Wellington",-41.326944,174.806944,778
"2549","Ruteng",-8.596111,120.478056,778
"2550","Île Sainte-Marie",-17.093889,49.815833,779
"2551","Normanton",-17.683611,141.070278,780
"2552","Merauke",-8.520278,140.418333,781
"2553","Yuma",32.656667,-114.60611,782
"2554","Taupo",-38.740833,176.085,783
"2555","St. Anthony",51.391944,-56.083056,788
"2556","Longreach",-23.431944,144.277778,789
"2557","Fort Yukon",66.571389,-145.25056,790
"2558","Wrangell",56.484444,-132.36972,791
"2559","New Plymouth",-39.008056,174.1775,791
"2560","Tennant Creek",-19.634444,134.176944,793
"2561","Kerikeri",-35.257778,173.911944,795
"2562","Lae",-6.569722,146.726111,797
"2563","Palmerston North",-40.32,175.613611,798
"2564","Yakutat",59.509167,-139.66,798
"2565","Yacuíba",-21.961111,-63.651944,799
"2566","St. Mary s",62.060556,-163.30083,799
"2567","Coober Pedy",-29.040278,134.72,802
"2568","Bamaga",-10.950833,142.459444,803
"2569","Nelson",-41.296667,173.224167,805
"2570","Tauranga",-37.673333,176.198611,805
"2571","Gillam",56.357222,-94.710833,809
"2572","Goroka",-6.081667,145.391944,809
"2573","Alotau",-10.311389,150.339167,809
"2574","Burnt Pine",-29.041667,167.938611,810
"2575","Rurrenabaque",-14.426667,-67.498889,810
"2576","Sitka",57.047222,-135.36167,811
"2577","Queenstown",-45.018333,168.746667,813
"2578","Dunedin",-45.929167,170.1975,813
"2579","Nouméa",-22.014444,166.213056,815
"2580","Riberalta",-11.010556,-66.073611,818
"2581","Trincomalee",8.539722,81.181944,819
"2582","Acandí",8.516667,-77.3,821
"2583","Whangarei",-35.768889,174.363889,822
"2584","Uyuni",-20.45,-66.8425,824
"2585","Madang",-5.207222,145.788611,824
"2586","Port Vila",-17.699444,168.319722,824
"2587","Fukushima",37.2275,140.430556,825
"2588","Mount Hagen",-5.826667,144.295833,825
"2589","Mong Hsat Township",20.518333,99.258333,825
"2590","Blackall",-24.4325,145.428056,825
"2591","Antsiranana",-12.349444,49.291667,828
"2592","Sambava",-14.278611,50.174722,828
"2593","Toliara",-23.383333,43.728333,828
"2594","Morondava",-20.284722,44.3175,828
"2595","Mount Isa",-20.663889,139.488611,828
"2596","Rabaul",-4.34,152.377222,830
"2597","Galena",64.736111,-156.9375,831
"2598","Tarapacá",-2.895833,-69.75,833
"2599","Ruby",64.727222,-155.47,835
"2600","Paamiut",62.013056,-49.668611,837
"2601","Baltra Island",-0.453889,-90.265833,837
"2602","Hoskins",-5.462222,150.405,840
"2603","Viedma",-40.870278,-62.996667,840
"2604","Nadi",-17.755,177.443611,841
"2605","Wewak",-3.583889,143.669167,841
"2606","Gisborne",-38.663889,177.976944,841
"2607","Caucasia",7.96847,-75.1985,844
"2608","Kisangani",0.481667,25.338056,848
"2609","Long Akah",3.311944,114.786944,849
"2610","Wabush",52.921944,-66.864444,849
"2611","Hokitika",-42.711389,170.984167,849
"2612","Rotorua",-38.106944,176.316389,852
"2613","St George",-28.049722,148.595278,852
"2614","Tufi",-9.076389,149.32,854
"2615","Esquel",-42.903889,-71.135556,854
"2616","Bahía Solano",6.203056,-77.395278,858
"2617","Blenheim",-41.517778,173.869167,860
"2618","Termas de Río Hondo",-27.473611,-64.906667,863
"2619","Lihir Group",-3.0425,152.627778,865
"2620","Puerto Natales",-51.671111,-72.528333,866
"2621","Sanikiluaq",56.536944,-79.25,868
"2622","Sisimiut",66.951389,-53.729444,871
"2623","Río Gallegos",-51.608889,-69.312778,872
"2624","Timaru",-44.3,171.224722,873
"2625","Tolú",9.5,-75.616667,873
"2626","El Bagre",7.616667,-74.816667,874
"2627","Aba Hongyuan",32.53154,102.35224,878
"2628","Huahine",-16.687222,-151.02167,878
"2629","Nuquí",5.71,-77.262778,879
"2630","Alofi",-19.077778,-169.92667,881
"2631","Ngari Prefecture",32.099722,80.053333,882
"2632","Milingimbi Island",-12.094444,134.893611,882
"2633","Buka Island",-5.422222,154.672778,883
"2634","Yap",9.498889,138.0825,883
"2635","Mahajanga",-15.667222,46.351944,885
"2636","Putao",27.33,97.426389,888
"2637","Bora Bora",-16.444444,-151.75139,888
"2638","Charlo",47.991389,-66.331389,891
"2639","South West Bay",-16.486389,167.447222,892
"2640","Manhattan",39.142222,-96.669167,893
"2641","Wapenamanda District",-5.635,143.891667,893
"2642","Puerto Leguízamo",-0.182222,-74.770833,893
"2643","Invercargill",-46.414722,168.313056,893
"2644","Raiatea",-16.722778,-151.46583,894
"2645","Tyler",32.354167,-95.4025,899
"2646","Honiara",-9.429444,160.051111,900
"2647","Tabubil",-5.278611,141.226389,900
"2648","Churchill",58.736667,-94.068611,902
"2649","Long Lellang",3.421111,115.153333,907
"2650","Longview",32.383889,-94.711389,908
"2651","Luganville",-15.505,167.219722,911
"2652","Wichita Falls",33.988889,-98.491944,913
"2653","Kiunga",-6.125,141.285556,914
"2654","Cloncurry",-20.668611,140.504444,917
"2655","Prudhoe Bay",70.194722,-148.46528,917
"2656","Fort Simpson",61.760278,-121.23639,920
"2657","Emae",-17.088056,168.341667,921
"2658","Guayaramerín",-10.890918,-65.378418,927
"2659","Iqaluit",63.756389,-68.555833,930
"2660","San Martín de los Andes",-40.075278,-71.137222,931
"2661","Puerto Madryn",-42.759167,-65.102778,934
"2662","McArthur River zinc mine",-16.442222,136.083056,934
"2663","Upernavik",72.790556,-56.131111,941
"2664","Dawson Creek",55.742222,-120.18306,944
"2665","Lamen Bay",-16.585,168.159722,946
"2666","Rangiroa",-14.954167,-147.66083,946
"2667","Sand Point",55.315,-160.52278,949
"2668","Hughenden",-20.813056,144.225278,949
"2669","Dillons Bay",-18.770556,169.003889,949
"2670","Aitutaki",-18.831111,-159.76472,950
"2671","Suva",-18.044722,178.563056,954
"2672","Nukuʻalofa",-21.244444,-175.14361,957
"2673","Arutua",-15.248333,-146.61667,958
"2674","Providencia Island",13.358611,-81.358333,958
"2675","Craig Cove",-16.264444,167.924167,958
"2676","Red Lake",51.066944,-93.793056,959
"2677","Garoua",9.335833,13.37,959
"2678","Chuuk State",7.461944,151.843056,959
"2679","Hatton",6.857222,80.588056,961
"2680","Abilene",32.411389,-99.681944,961
"2681","San Angelo",31.357778,-100.49639,962
"2682","Maroua",10.451389,14.2575,963
"2683","Iagifu Ridge Camp",-6.362778,143.231111,963
"2684","Maupiti",-16.426389,-152.24361,964
"2685","Misima Island",-10.689444,152.836111,970
"2686","Lord Howe Island",-31.538611,159.076111,972
"2687","Kenora",49.788333,-94.363056,980
"2688","Kadavu Island",-19.058333,178.157222,981
"2689","Lonorore",-15.864167,168.171111,983
"2690","Cicia",-17.743333,-179.34222,984
"2691","Tikehau",-15.119722,-148.23083,985
"2692","Kuujjuaq",58.091111,-68.427222,986
"2693","Fakarava",-16.054167,-145.65694,986
"2694","Kugluktuk",67.816667,-115.14389,993
"2695","Savusavu",-16.799167,179.338889,997
"2696","Dutch Harbor",53.898889,-166.54472,1001
"2697","Cold Bay",55.206111,-162.72556,1005
"2698","Dubuque",42.401944,-90.709444,1015
"2699","Maroantsetra",-15.436667,49.688333,1020
"2700","Rimatara",-22.6375,-152.80528,1022
"2701","Winton",-22.363611,143.085556,1022
"2702","Kavieng",-2.579444,150.808056,1027
"2703","Rurutu",-22.434167,-151.36056,1028
"2704","Taveuni",-16.690833,-179.8775,1029
"2705","Narsarsuaq",61.160556,-45.426111,1031
"2706","St. Paul",57.167222,-170.22056,1032
"2707","Barcaldine",-23.560833,145.304167,1033
"2708","Araracuara",-0.600833,-72.396389,1041
"2709","Vanimo",-2.6925,141.3025,1045
"2710","Waco",31.611389,-97.230556,1053
"2711","Kiriwina",-8.506389,151.081111,1054
"2712","Tubuai",-23.365278,-149.52417,1054
"2713","Pago Pago",-14.333611,-170.7125,1055
"2714","Rotuma",-12.482778,177.071667,1078
"2715","Home Island",-12.1875,96.831389,1079
"2716","Champaign",40.039167,-88.278056,1085
"2717","Raivavae",-23.885278,-147.66194,1088
"2718","Aomori",40.734722,140.690833,1089
"2719","Nuku Hiva",-8.795556,-140.22889,1100
"2720","Shire of",-10.450556,105.690278,1110
"2721","Mataiva",-14.869722,-148.71306,1114
"2722","Boulia",-22.913056,139.900833,1117
"2723","La Grande River",53.625278,-77.704167,1122
"2724","Kuujjuarapik",55.281944,-77.765,1124
"2725","Bella Bella",52.184722,-128.15667,1128
"2726","Julia Creek",-20.668333,141.7225,1130
"2727","Norsup",-16.078056,167.399722,1132
"2728","Adak Island",51.881111,-176.64833,1135
"2729","Fort Nelson",58.837778,-122.59778,1138
"2730","Ahe",-14.428056,-146.25694,1177
"2731","Cheyenne",41.155833,-104.81194,1184
"2732","Rankin Inlet",62.811389,-92.115833,1191
"2733","Vavaʻu",-18.585556,-173.96389,1196
"2734","Hiva Oa",-9.768889,-139.01139,1199
"2735","Takaroa",-14.455833,-145.02444,1204
"2736","Valesdir",-16.795833,168.176944,1217
"2737","Tongoa",-16.891667,168.552778,1217
"2738","Doomadgee",-17.940278,138.821667,1225
"2739","Lamap",-16.457778,167.828889,1234
"2740","Ipota",-18.855833,169.282778,1240
"2741","Schefferville",54.805278,-66.805278,1249
"2742","Cambridge Bay",69.108056,-105.13833,1262
"2743","Munda",-8.327222,157.261667,1274
"2744","Mount Pleasant",-51.822778,-58.445556,1320
"2745","Chevery, Quebec",50.468889,-59.636667,1348
"2746","Kiritimati",1.986389,-157.35417,1357
"2747","Gjoa Haven",68.635556,-95.849722,1361
"2748","Wallis Island",-13.238333,-176.19889,1372
"2749","Morristown",40.797778,-74.415278,1388
"2750","Kangiqsualujjuaq",58.711389,-65.991944,1435
"2751","Quilpie",-26.609444,144.258056,1455
"2752","Tasiujaq",58.6675,-69.955833,1474
"2753","Majuro",7.064722,171.271944,1498
"2754","Funafuti",-8.525278,179.195833,1518
"2755","Kangirsuk",60.027222,-69.999722,1524
"2756","Hao",-18.074722,-140.94583,1548
"2757","Puerto Lempira",15.262222,-83.784444,1554
"2758","Pohnpei",6.985278,158.208889,1559
"2759","Lakeba",-18.199167,-178.81694,1565
"2760","Gaua",-14.219722,167.588333,1573
"2761","Sola",-13.851944,167.537222,1590
"2762","Hikueru",-17.548056,-142.61333,1591
"2763","Sara",-15.470833,168.1525,1614
"2764","Pangnirtung",66.145,-65.713611,1619
"2765","Anjouan",-12.131111,44.429722,1625
"2766","Churchill Falls",53.562778,-64.106111,1688
"2767","Qikiqtarjuaq",67.545833,-64.031389,1711
"2768","Marau Sound",-9.861667,160.825556,1712
"2769","Cape Dorset",64.23,-76.526667,1713
"2770","Bairiki",1.38,173.146667,1725
"2771","Auki",-8.7025,160.681944,1727
"2772","Suavanao",-7.585278,158.730833,1731
"2773","Fera Island",-8.1075,159.577222,1744
"2774","Puvirnituq",60.048889,-77.285833,1753
"2775","Gizo",-8.0975,156.863611,1762
"2776","Rennell Island",-11.551111,160.063889,1773
"2777","Kugaaruk",68.534444,-89.808056,1776
"2778","Aupaluk",59.295278,-69.600556,1814
"2779","Seghe",-8.578611,157.875556,1817
"2780","Taloyoak",69.546667,-93.576667,1821
"2781","Atoifi",-8.873333,161.011389,1834
"2782","Choiseul Bay",-6.711944,156.396111,1846
"2783","Dawson City",64.043056,-139.12778,1858
"2784","Kaghau Island",-7.328333,157.583333,1881
"2785","Kimmirut",62.847778,-69.876111,1887
"2786","Santa Cruz Islands",-10.719722,165.796389,1908
"2787","Clyde River, Nunavut",70.486111,-68.516667,1918
"2788","Blanc-Sablon",51.443611,-57.185278,1929
"2789","Bellona Island",-11.302222,159.798889,1963
"2790","Igloolik",69.366389,-81.820556,2019
"2791","Kirakira",-10.449167,161.898611,2053
"2792","Hall Beach",68.776111,-81.243611,2054
"2793","Futuna",-14.311389,-178.06611,2180
"2794","Pond Inlet",72.690278,-77.968333,2198
"2795","Easter Island",-27.164722,-109.42194,2321
"2796","Rigolet",54.179444,-58.4575,2511
"2797","Arctic Bay",73.006111,-85.032778,2845
